Subject_No;NDVI_500_mean;LUgreen_500m;DGURBA_CLA;compstudie2;Airport;AirportName;Year;Gender;Age;AgeGroups;Annoyance_road;HAv_road;Road_LDEN;Annoyance_rail;HAv_rail;Rail_LDEN;Annoyance_air;HAv_air;Air_LDEN
4988;0.369;0.098;2;2.3;1;FRA;2012;2.00;63.00;5070;3.00;0.00;71.1;3.00;0.00;76.3;4.00;1.00;57.5
4989;0.369;0.098;2;2.3;1;FRA;2012;1.00;70.00;7000;1.00;0.00;71.1;2.00;0.00;76.3;4.00;1.00;57.5
4990;0.369;0.098;2;2.3;1;FRA;2012;2.00;53.00;5070;5.00;1.00;66.3;3.00;0.00;77.9;4.00;1.00;57.6
4991;0.369;0.098;2;2.3;1;FRA;2012;2.00;47.00;3050;4.00;1.00;66.3;2.00;0.00;77.9;5.00;1.00;57.6
4992;0.369;0.098;2;2.3;1;FRA;2012;1.00;74.00;7000;2.00;0.00;71.1;2.00;0.00;76.3;1.00;0.00;57.5
4993;0.369;0.098;2;2.3;1;FRA;2012;2.00;49.00;3050;4.00;1.00;66.3;2.00;0.00;77.9;4.00;1.00;57.6
4994;0.369;0.098;2;2.3;1;FRA;2012;1.00;48.00;3050;4.00;1.00;66.3;1.00;0.00;77.9;4.00;1.00;57.6
4995;0.369;0.098;2;2.3;1;FRA;2012;1.00;63.00;5070;3.00;0.00;71.1;2.00;0.00;76.3;4.00;1.00;57.5
4996;0.369;0.098;2;2.3;1;FRA;2012;1.00;60.00;5070;1.00;0.00;71.1;1.00;0.00;76.3;2.00;0.00;57.5
4997;0.369;0.098;2;2.3;1;FRA;2012;1.00;21.00;1830;2.00;0.00;67.8;4.00;1.00;76.5;4.00;1.00;57.7
4998;0.369;0.098;2;2.3;1;FRA;2012;2.00;56.00;5070;3.00;0.00;66.3;1.00;0.00;77.9;2.00;0.00;57.6
4999;0.369;0.098;2;2.3;1;FRA;2012;1.00;71.00;7000;2.00;0.00;71.1;2.00;0.00;76.3;3.00;0.00;57.5
5000;0.369;0.098;2;2.3;1;FRA;2012;1.00;58.00;5070;2.00;0.00;66.3;1.00;0.00;77.9;2.00;0.00;57.6
5001;0.369;0.098;2;2.3;1;FRA;2012;1.00;59.00;5070;4.00;1.00;71.1;4.00;1.00;76.3;2.00;0.00;57.5
5002;0.472;0.439;2;2.3;1;FRA;2012;2.00;43.00;3050;2.00;0.00;42.6;3.00;0.00;61.1;4.00;1.00;44.9
5003;0.369;0.098;2;2.3;1;FRA;2012;2.00;58.00;5070;4.00;1.00;71.1;4.00;1.00;76.3;3.00;0.00;57.5
5004;0.369;0.098;2;2.3;1;FRA;2012;2.00;55.00;5070;4.00;1.00;66.3;2.00;0.00;77.9;5.00;1.00;57.6
5005;0.369;0.098;2;2.3;1;FRA;2012;2.00;65.00;5070;2.00;0.00;71.1;3.00;0.00;76.3;4.00;1.00;57.5
5006;0.369;0.098;2;2.3;1;FRA;2012;2.00;53.00;5070;4.00;1.00;66.3;2.00;0.00;77.9;5.00;1.00;57.6
5007;0.369;0.098;2;2.3;1;FRA;2012;2.00;58.00;5070;3.00;0.00;66.3;5.00;1.00;77.9;1.00;0.00;57.6
5008;0.369;0.098;2;2.3;1;FRA;2012;2.00;25.00;1830;2.00;0.00;66.3;3.00;0.00;77.9;1.00;0.00;57.6
5009;0.369;0.098;2;2.3;1;FRA;2012;1.00;58.00;5070;5.00;1.00;66.3;3.00;0.00;77.9;4.00;1.00;57.6
5010;0.369;0.098;2;2.3;1;FRA;2012;2.00;43.00;3050;1.00;0.00;71.1;2.00;0.00;76.3;3.00;0.00;57.5
5011;0.369;0.098;2;2.3;1;FRA;2012;2.00;47.00;3050;4.00;1.00;66.3;2.00;0.00;77.9;5.00;1.00;57.6
5012;0.369;0.098;2;2.3;1;FRA;2012;2.00;61.00;5070;1.00;0.00;71.1;1.00;0.00;76.3;2.00;0.00;57.5
5013;0.369;0.098;2;2.3;1;FRA;2012;2.00;58.00;5070;3.00;0.00;66.3;1.00;0.00;77.9;5.00;1.00;57.6
5014;0.369;0.098;2;2.3;1;FRA;2012;1.00;25.00;1830;1.00;0.00;66.3;1.00;0.00;77.9;1.00;0.00;57.6
5015;0.369;0.098;2;2.3;1;FRA;2012;2.00;73.00;7000;3.00;0.00;65.7;4.00;1.00;77.2;4.00;1.00;57.8
5016;0.369;0.098;2;2.3;1;FRA;2012;1.00;49.00;3050;4.00;1.00;66.3;2.00;0.00;77.9;5.00;1.00;57.6
5017;0.369;0.098;2;2.3;1;FRA;2012;2.00;47.00;3050;4.00;1.00;66.3;1.00;0.00;77.9;3.00;0.00;57.6
5018;0.506;0.573;2;2.3;1;FRA;2012;2.00;72.00;7000;1.00;0.00;43.5;1.00;0.00;49.5;1.00;0.00;44.0
5019;0.369;0.098;2;2.3;1;FRA;2012;1.00;60.00;5070;5.00;1.00;66.3;3.00;0.00;77.9;5.00;1.00;57.6
5020;0.496;0.523;2;2.3;1;FRA;2012;2.00;81.00;7000;1.00;0.00;43.5;1.00;0.00;50.0;2.00;0.00;44.0
5021;0.369;0.098;2;2.3;1;FRA;2012;1.00;58.00;5070;4.00;1.00;65.7;5.00;1.00;77.2;4.00;1.00;57.8
5022;0.369;0.098;2;2.3;1;FRA;2012;2.00;72.00;7000;3.00;0.00;71.1;2.00;0.00;76.3;2.00;0.00;57.5
5023;0.362;0.350;1;2.4;1;FRA;2012;1.00;59.00;5070;1.00;0.00;56.8;1.00;0.00;36.1;3.00;0.00;50.4
5024;0.344;0.255;1;2.4;1;FRA;2012;2.00;60.00;5070;1.00;0.00;57.9;1.00;0.00;45.5;4.00;1.00;52.9
5025;0.242;0.049;1;2.4;1;FRA;2012;2.00;75.00;7000;1.00;0.00;52.5;1.00;0.00;35.0;5.00;1.00;51.6
5026;0.247;0.079;1;2.4;1;FRA;2012;2.00;47.00;3050;2.00;0.00;71.9;1.00;0.00;35.0;2.00;0.00;51.4
5027;0.376;0.231;1;2.4;1;FRA;2012;2.00;47.00;3050;2.00;0.00;54.0;1.00;0.00;35.0;4.00;1.00;50.5
5028;0.252;0.081;1;2.4;1;FRA;2012;1.00;57.00;5070;1.00;0.00;57.3;1.00;0.00;35.1;3.00;0.00;51.9
5029;0.288;0.007;1;1.0;1;FRA;2011;2.00;78.00;7000;3.00;0.00;59.5;1.00;0.00;38.7;5.00;1.00;54.5
5030;0.259;0.060;1;1.0;1;FRA;2011;2.00;29.00;1830;1.00;0.00;63.9;1.00;0.00;35.2;5.00;1.00;53.7
5031;0.324;0.107;1;1.0;1;FRA;2011;2.00;32.00;3050;2.00;0.00;57.9;1.00;0.00;41.3;5.00;1.00;54.8
5032;0.290;0.000;1;1.0;1;FRA;2011;2.00;20.00;1830;4.00;1.00;66.7;1.00;0.00;41.4;3.00;0.00;54.6
5033;0.402;0.154;2;1.0;1;FRA;2011;2.00;77.00;7000;1.00;0.00;48.4;2.00;0.00;59.7;4.00;1.00;58.7
5034;0.290;0.000;1;1.0;1;FRA;2011;2.00;21.00;1830;3.00;0.00;66.7;1.00;0.00;41.4;4.00;1.00;54.6
5035;0.260;0.048;1;1.0;1;FRA;2011;1.00;69.00;5070;2.00;0.00;62.4;1.00;0.00;35.0;4.00;1.00;53.7
5036;0.306;0.010;2;1.0;1;FRA;2011;1.00;65.00;5070;1.00;0.00;46.8;2.00;0.00;55.5;4.00;1.00;56.4
5037;0.309;0.051;2;1.0;1;FRA;2011;1.00;75.00;7000;1.00;0.00;47.0;2.00;0.00;54.3;4.00;1.00;55.9
5038;0.402;0.154;2;1.0;1;FRA;2011;2.00;49.00;3050;1.00;0.00;54.2;2.00;0.00;60.5;4.00;1.00;59.1
5039;0.521;0.594;2;1.0;1;FRA;2011;2.00;46.00;3050;1.00;0.00;45.6;3.00;0.00;51.1;4.00;1.00;44.6
5040;0.402;0.154;2;1.0;1;FRA;2011;2.00;50.00;5070;1.00;0.00;50.1;1.00;0.00;60.2;3.00;0.00;59.1
5041;0.328;0.177;1;1.0;1;FRA;2011;2.00;39.00;3050;2.00;0.00;59.9;1.00;0.00;43.8;5.00;1.00;54.9
5042;0.306;0.010;2;2.1;1;FRA;2012;2.00;83.00;7000;2.00;0.00;51.1;1.00;0.00;58.5;3.00;0.00;56.1
5043;0.384;0.094;2;2.1;1;FRA;2012;1.00;57.00;5070;4.00;1.00;48.0;3.00;0.00;60.2;5.00;1.00;58.3
5044;0.384;0.094;2;2.1;1;FRA;2012;2.00;53.00;5070;3.00;0.00;47.1;4.00;1.00;60.8;5.00;1.00;58.4
5045;0.334;0.032;2;2.3;1;FRA;2012;1.00;53.00;5070;1.00;0.00;50.5;4.00;1.00;66.3;3.00;0.00;56.9
5046;0.334;0.032;2;2.3;1;FRA;2012;2.00;68.00;5070;1.00;0.00;50.5;4.00;1.00;66.3;1.00;0.00;56.9
5047;0.523;0.773;2;2.3;1;FRA;2012;2.00;50.00;5070;2.00;0.00;46.0;2.00;0.00;54.2;4.00;1.00;45.4
5048;0.334;0.032;2;2.3;1;FRA;2012;2.00;37.00;3050;1.00;0.00;52.0;2.00;0.00;69.2;2.00;0.00;57.0
5049;0.334;0.032;2;2.3;1;FRA;2012;2.00;68.00;5070;1.00;0.00;52.0;2.00;0.00;69.2;1.00;0.00;57.0
5050;0.334;0.032;2;2.3;1;FRA;2012;2.00;69.00;5070;2.00;0.00;52.0;4.00;1.00;69.2;2.00;0.00;57.0
5051;0.334;0.032;2;2.3;1;FRA;2012;1.00;83.00;7000;4.00;1.00;50.5;1.00;0.00;66.3;2.00;0.00;56.9
5052;0.353;0.045;2;2.3;1;FRA;2012;1.00;74.00;7000;2.00;0.00;51.0;5.00;1.00;76.3;2.00;0.00;57.2
5053;0.407;0.353;1;2.4;1;FRA;2012;1.00;68.00;5070;3.00;0.00;60.1;1.00;0.00;35.0;1.00;0.00;50.7
5054;0.290;0.000;1;2.4;1;FRA;2012;1.00;85.00;7000;2.00;0.00;68.8;1.00;0.00;41.1;1.00;0.00;52.4
5055;0.255;0.031;1;2.4;1;FRA;2012;2.00;64.00;5070;3.00;0.00;63.9;1.00;0.00;35.0;5.00;1.00;51.5
5056;0.290;0.000;1;2.4;1;FRA;2012;1.00;72.00;7000;4.00;1.00;68.8;;0.00;41.1;2.00;0.00;52.4
5057;0.290;0.000;1;2.4;1;FRA;2012;2.00;87.00;7000;4.00;1.00;68.8;1.00;0.00;41.1;1.00;0.00;52.4
5058;0.255;0.031;1;2.4;1;FRA;2012;1.00;63.00;5070;3.00;0.00;65.3;1.00;0.00;35.0;4.00;1.00;51.5
5059;0.285;0.033;1;2.4;1;FRA;2012;1.00;55.00;5070;1.00;0.00;59.5;1.00;0.00;38.7;3.00;0.00;52.3
5060;0.328;0.177;1;2.4;1;FRA;2012;2.00;46.00;3050;3.00;0.00;58.0;2.00;0.00;43.2;3.00;0.00;52.8
5061;0.309;0.045;1;2.4;1;FRA;2012;2.00;43.00;3050;1.00;0.00;58.6;1.00;0.00;41.0;4.00;1.00;52.7
5062;0.259;0.060;1;2.4;1;FRA;2012;2.00;71.00;7000;2.00;0.00;63.9;1.00;0.00;35.2;5.00;1.00;51.7
5063;0.278;0.073;1;2.4;1;FRA;2012;2.00;69.00;5070;2.00;0.00;57.7;1.00;0.00;35.5;4.00;1.00;52.0
5064;0.281;0.000;1;1.0;1;FRA;2011;2.00;45.00;3050;3.00;0.00;65.9;1.00;0.00;41.2;4.00;1.00;54.3
5065;0.363;0.040;1;1.0;1;FRA;2011;2.00;81.00;7000;2.00;0.00;54.3;1.00;0.00;35.0;5.00;1.00;49.7
5066;0.281;0.000;1;1.0;1;FRA;2011;1.00;30.00;3050;4.00;1.00;65.9;1.00;0.00;41.2;2.00;0.00;54.3
5067;0.295;0.001;2;1.0;1;FRA;2011;1.00;74.00;7000;1.00;0.00;48.2;1.00;0.00;62.3;1.00;0.00;56.4
5068;0.386;0.479;1;1.0;1;FRA;2011;1.00;62.00;5070;2.00;0.00;46.2;1.00;0.00;35.0;4.00;1.00;47.1
5069;0.295;0.001;2;1.0;1;FRA;2011;1.00;39.00;3050;2.00;0.00;48.2;1.00;0.00;62.3;1.00;0.00;56.4
5070;0.376;0.082;2;1.0;1;FRA;2011;1.00;60.00;5070;1.00;0.00;45.9;2.00;0.00;60.1;3.00;0.00;58.7
5071;0.270;0.042;1;1.0;1;FRA;2011;1.00;64.00;5070;3.00;0.00;59.8;1.00;0.00;36.1;3.00;0.00;53.8
5072;0.375;0.478;1;1.0;1;FRA;2011;1.00;21.00;1830;1.00;0.00;47.2;1.00;0.00;35.0;2.00;0.00;47.0
5073;0.353;0.110;1;1.0;1;FRA;2011;1.00;74.00;7000;1.00;0.00;53.9;1.00;0.00;35.0;5.00;1.00;49.3
5074;0.281;0.000;1;1.0;1;FRA;2011;1.00;24.00;1830;1.00;0.00;62.7;1.00;0.00;39.9;3.00;0.00;54.5
5075;0.304;0.048;2;2.1;1;FRA;2012;1.00;54.00;5070;3.00;0.00;50.9;2.00;0.00;57.0;3.00;0.00;55.4
5076;0.295;0.001;2;2.3;1;FRA;2012;1.00;42.00;3050;4.00;1.00;48.2;2.00;0.00;62.3;4.00;1.00;56.1
5077;0.295;0.001;2;2.3;1;FRA;2012;1.00;67.00;5070;2.00;0.00;52.0;4.00;1.00;61.2;3.00;0.00;56.2
5078;0.295;0.001;2;2.3;1;FRA;2012;2.00;46.00;3050;1.00;0.00;48.2;1.00;0.00;62.3;2.00;0.00;56.1
5079;0.295;0.001;2;2.3;1;FRA;2012;1.00;83.00;7000;1.00;0.00;48.2;2.00;0.00;62.3;1.00;0.00;56.1
5080;0.295;0.001;2;2.3;1;FRA;2012;1.00;60.00;5070;2.00;0.00;48.2;1.00;0.00;62.3;4.00;1.00;56.1
5081;0.383;0.117;2;2.4;1;FRA;2012;2.00;69.00;5070;3.00;0.00;61.3;1.00;0.00;45.2;3.00;0.00;50.9
5082;0.259;0.036;1;2.4;1;FRA;2012;1.00;54.00;5070;1.00;0.00;59.9;1.00;0.00;35.5;3.00;0.00;51.7
5083;0.276;0.035;1;2.4;1;FRA;2012;1.00;24.00;1830;2.00;0.00;58.2;1.00;0.00;36.2;4.00;1.00;51.9
5084;0.270;0.042;1;2.4;1;FRA;2012;2.00;39.00;3050;3.00;0.00;58.4;1.00;0.00;36.5;4.00;1.00;51.9
5085;0.391;0.436;2;2.4;1;FRA;2012;1.00;77.00;7000;1.00;0.00;61.1;1.00;0.00;47.3;2.00;0.00;50.5
5086;0.274;0.007;1;2.4;1;FRA;2012;1.00;44.00;3050;3.00;0.00;67.0;3.00;0.00;41.1;4.00;1.00;52.1
5087;0.383;0.117;2;2.4;1;FRA;2012;1.00;56.00;5070;2.00;0.00;60.0;1.00;0.00;45.4;4.00;1.00;51.1
5088;0.270;0.042;1;2.4;1;FRA;2012;2.00;63.00;5070;1.00;0.00;59.8;1.00;0.00;36.1;4.00;1.00;51.8
5089;0.276;0.035;1;2.4;1;FRA;2012;2.00;44.00;3050;3.00;0.00;70.4;1.00;0.00;40.0;5.00;1.00;51.9
5090;0.394;0.087;2;2.4;1;FRA;2012;2.00;57.00;5070;2.00;0.00;54.6;1.00;0.00;45.5;5.00;1.00;51.2
5091;0.281;0.000;1;2.4;1;FRA;2012;1.00;59.00;5070;1.00;0.00;65.9;1.00;0.00;41.2;1.00;0.00;52.1
5092;0.366;0.257;2;1.0;1;FRA;2011;1.00;25.00;1830;1.00;0.00;55.7;1.00;0.00;45.8;3.00;0.00;53.2
5093;0.391;0.121;1;1.0;1;FRA;2011;1.00;25.00;1830;3.00;0.00;53.9;2.00;0.00;35.0;5.00;1.00;49.5
5094;0.294;0.037;2;1.0;1;FRA;2011;2.00;50.00;5070;2.00;0.00;66.2;2.00;0.00;57.7;5.00;1.00;55.3
5095;0.384;0.358;2;1.0;1;FRA;2011;2.00;74.00;7000;2.00;0.00;62.1;1.00;0.00;47.2;3.00;0.00;52.2
5096;0.464;0.252;2;1.0;1;FRA;2011;2.00;46.00;3050;1.00;0.00;50.8;1.00;0.00;56.9;4.00;1.00;59.6
5097;0.292;0.005;2;1.0;1;FRA;2011;1.00;54.00;5070;3.00;0.00;49.0;5.00;1.00;56.5;4.00;1.00;55.6
5098;0.372;0.164;2;1.0;1;FRA;2011;2.00;64.00;5070;2.00;0.00;53.7;1.00;0.00;47.6;3.00;0.00;52.5
5099;0.494;0.344;2;1.0;1;FRA;2011;2.00;36.00;3050;2.00;0.00;56.1;1.00;0.00;56.0;4.00;1.00;60.3
5100;0.464;0.252;2;1.0;1;FRA;2011;2.00;38.00;3050;2.00;0.00;49.5;2.00;0.00;58.2;5.00;1.00;59.7
5101;0.464;0.252;2;1.0;1;FRA;2011;1.00;55.00;5070;1.00;0.00;50.8;1.00;0.00;56.9;1.00;0.00;59.6
5102;0.419;0.249;1;1.0;1;FRA;2011;2.00;60.00;5070;3.00;0.00;56.3;1.00;0.00;35.0;5.00;1.00;49.8
5103;0.464;0.252;2;1.0;1;FRA;2011;2.00;62.00;5070;1.00;0.00;52.7;3.00;0.00;58.3;5.00;1.00;59.6
5104;0.374;0.320;2;1.0;1;FRA;2011;1.00;51.00;5070;3.00;0.00;57.2;2.00;0.00;45.9;5.00;1.00;53.5
5105;0.382;0.159;2;1.0;1;FRA;2011;1.00;70.00;7000;1.00;0.00;50.6;1.00;0.00;61.2;3.00;0.00;59.3
5106;0.294;0.037;2;1.0;1;FRA;2011;2.00;62.00;5070;3.00;0.00;61.6;2.00;0.00;56.9;5.00;1.00;55.4
5107;0.494;0.344;2;1.0;1;FRA;2011;2.00;55.00;5070;2.00;0.00;56.1;1.00;0.00;56.0;5.00;1.00;60.3
5108;0.456;0.439;2;2.2;1;FRA;2012;1.00;62.00;5070;2.00;0.00;61.6;2.00;0.00;54.0;5.00;1.00;61.1
5109;0.302;0.001;2;2.3;1;FRA;2012;1.00;19.00;1830;3.00;0.00;45.8;5.00;1.00;68.7;5.00;1.00;56.2
5110;0.314;0.000;2;2.3;1;FRA;2012;2.00;73.00;7000;1.00;0.00;46.8;1.00;0.00;76.4;1.00;0.00;56.8
5111;0.302;0.001;2;2.3;1;FRA;2012;1.00;47.00;3050;3.00;0.00;45.8;4.00;1.00;68.7;4.00;1.00;56.2
5112;0.292;0.003;2;2.3;1;FRA;2012;2.00;50.00;5070;1.00;0.00;48.1;3.00;0.00;64.4;4.00;1.00;56.1
5113;0.292;0.003;2;2.3;1;FRA;2012;1.00;64.00;5070;1.00;0.00;47.9;2.00;0.00;67.5;2.00;0.00;56.1
5114;0.302;0.001;2;2.3;1;FRA;2012;2.00;33.00;3050;3.00;0.00;44.7;2.00;0.00;69.4;3.00;0.00;56.3
5115;0.302;0.001;2;2.3;1;FRA;2012;2.00;69.00;5070;2.00;0.00;45.8;2.00;0.00;68.7;4.00;1.00;56.2
5116;0.302;0.001;2;2.3;1;FRA;2012;1.00;71.00;7000;4.00;1.00;45.8;2.00;0.00;68.7;4.00;1.00;56.2
5117;0.390;0.414;1;2.4;1;FRA;2012;2.00;76.00;7000;1.00;0.00;60.3;2.00;0.00;50.2;4.00;1.00;53.0
5118;0.394;0.319;1;1.0;1;FRA;2011;2.00;25.00;1830;1.00;0.00;56.1;1.00;0.00;47.2;3.00;0.00;54.9
5119;0.355;0.317;2;1.0;1;FRA;2011;2.00;47.00;3050;3.00;0.00;63.1;1.00;0.00;47.0;5.00;1.00;53.5
5120;0.326;0.000;2;1.0;1;FRA;2011;2.00;69.00;5070;1.00;0.00;48.0;2.00;0.00;61.3;5.00;1.00;57.8
5121;0.433;0.465;1;1.0;1;FRA;2011;2.00;59.00;5070;2.00;0.00;55.1;1.00;0.00;49.6;5.00;1.00;55.1
5122;0.505;0.606;2;1.0;1;FRA;2011;2.00;35.00;3050;1.00;0.00;49.4;1.00;0.00;35.0;2.00;0.00;47.6
5123;0.348;0.437;1;1.0;1;FRA;2011;1.00;47.00;3050;1.00;0.00;47.8;1.00;0.00;35.0;3.00;0.00;46.8
5124;0.355;0.317;2;1.0;1;FRA;2011;1.00;47.00;3050;3.00;0.00;66.7;1.00;0.00;47.3;5.00;1.00;53.7
5125;0.326;0.000;2;2.1;1;FRA;2012;2.00;69.00;5070;2.00;0.00;48.0;2.00;0.00;61.3;3.00;0.00;57.7
5126;0.326;0.000;2;2.1;1;FRA;2012;1.00;66.00;5070;2.00;0.00;46.2;2.00;0.00;60.9;4.00;1.00;57.6
5127;0.326;0.000;2;2.1;1;FRA;2012;2.00;61.00;5070;2.00;0.00;48.0;2.00;0.00;61.3;4.00;1.00;57.7
5128;0.326;0.000;2;2.1;1;FRA;2012;1.00;48.00;3050;1.00;0.00;46.2;1.00;0.00;59.7;1.00;0.00;57.6
5129;0.394;0.319;1;2.2;1;FRA;2012;2.00;80.00;7000;1.00;0.00;56.1;1.00;0.00;46.7;3.00;0.00;52.8
5130;0.374;0.242;1;2.2;1;FRA;2012;2.00;61.00;5070;2.00;0.00;57.0;1.00;0.00;45.9;5.00;1.00;52.8
5131;0.414;0.399;1;2.2;1;FRA;2012;1.00;45.00;3050;1.00;0.00;55.7;1.00;0.00;44.5;3.00;0.00;52.9
5132;0.388;0.004;1;2.4;1;FRA;2012;2.00;54.00;5070;5.00;1.00;68.7;4.00;1.00;35.0;5.00;1.00;51.3
5133;0.388;0.004;1;2.4;1;FRA;2012;1.00;58.00;5070;2.00;0.00;68.7;2.00;0.00;35.0;2.00;0.00;51.3
5134;0.437;0.339;1;2.4;1;FRA;2012;2.00;80.00;7000;3.00;0.00;60.9;1.00;0.00;35.0;5.00;1.00;51.0
5135;0.269;0.350;2;2.4;1;FRA;2012;1.00;49.00;3050;1.00;0.00;70.5;1.00;0.00;50.9;1.00;0.00;47.5
5136;0.371;0.887;1;2.4;1;FRA;2012;1.00;72.00;7000;4.00;1.00;56.4;3.00;0.00;39.8;4.00;1.00;49.9
5137;0.355;0.241;2;2.4;1;FRA;2012;2.00;55.00;5070;1.00;0.00;56.7;1.00;0.00;44.6;4.00;1.00;52.2
5138;0.363;0.439;2;1.0;1;FRA;2011;1.00;45.00;3050;3.00;0.00;62.1;1.00;0.00;46.3;4.00;1.00;54.2
5139;0.358;0.015;1;1.0;1;FRA;2011;1.00;50.00;5070;2.00;0.00;52.1;1.00;0.00;35.0;5.00;1.00;48.6
5140;0.326;0.000;1;1.0;1;FRA;2011;2.00;52.00;5070;1.00;0.00;62.2;1.00;0.00;36.3;4.00;1.00;51.9
5141;0.332;0.011;1;1.0;1;FRA;2011;1.00;72.00;7000;4.00;1.00;67.6;1.00;0.00;37.5;5.00;1.00;51.7
5142;0.423;0.541;1;1.0;1;FRA;2011;2.00;50.00;5070;3.00;0.00;44.1;1.00;0.00;35.0;4.00;1.00;44.8
5143;0.369;0.157;1;1.0;1;FRA;2011;2.00;56.00;5070;1.00;0.00;55.8;1.00;0.00;44.1;5.00;1.00;54.6
5144;0.287;0.052;2;1.0;1;FRA;2011;2.00;52.00;5070;1.00;0.00;45.3;1.00;0.00;54.9;2.00;0.00;55.2
5145;0.363;0.439;2;1.0;1;FRA;2011;2.00;51.00;5070;3.00;0.00;62.1;1.00;0.00;46.3;4.00;1.00;54.2
5146;0.360;0.345;2;1.0;1;FRA;2011;2.00;68.00;5070;1.00;0.00;57.1;1.00;0.00;46.0;3.00;0.00;53.7
5147;0.287;0.052;2;1.0;1;FRA;2011;2.00;63.00;5070;2.00;0.00;43.3;1.00;0.00;57.5;4.00;1.00;55.2
5148;0.363;0.439;2;1.0;1;FRA;2011;1.00;39.00;3050;3.00;0.00;62.1;1.00;0.00;46.3;5.00;1.00;54.2
5149;0.333;0.009;2;1.0;1;FRA;2011;1.00;61.00;5070;1.00;0.00;44.8;1.00;0.00;62.2;5.00;1.00;57.5
5150;0.429;0.410;1;1.0;1;FRA;2011;1.00;57.00;5070;1.00;0.00;58.2;1.00;0.00;50.6;3.00;0.00;55.2
5151;0.352;0.097;1;1.0;1;FRA;2011;2.00;36.00;3050;2.00;0.00;55.6;1.00;0.00;35.0;4.00;1.00;48.3
5152;0.358;0.015;1;1.0;1;FRA;2011;1.00;60.00;5070;1.00;0.00;50.0;1.00;0.00;35.0;5.00;1.00;48.7
5153;0.352;0.097;1;1.0;1;FRA;2011;1.00;40.00;3050;3.00;0.00;55.6;1.00;0.00;35.0;5.00;1.00;48.3
5154;0.333;0.009;2;1.0;1;FRA;2011;2.00;62.00;5070;1.00;0.00;44.8;2.00;0.00;62.2;5.00;1.00;57.5
5155;0.287;0.052;2;2.1;1;FRA;2012;1.00;42.00;3050;1.00;0.00;43.3;3.00;0.00;57.5;5.00;1.00;54.9
5156;0.287;0.052;2;2.1;1;FRA;2012;2.00;21.00;1830;3.00;0.00;45.3;3.00;0.00;57.9;4.00;1.00;54.9
5157;0.454;0.228;1;2.2;1;FRA;2012;1.00;51.00;5070;1.00;0.00;55.1;1.00;0.00;45.7;3.00;0.00;52.7
5158;0.407;0.304;1;2.2;1;FRA;2012;2.00;61.00;5070;2.00;0.00;54.8;2.00;0.00;46.5;4.00;1.00;52.8
5159;0.407;0.304;1;2.2;1;FRA;2012;1.00;70.00;7000;1.00;0.00;54.7;1.00;0.00;46.6;4.00;1.00;52.8
5160;0.356;0.185;2;2.4;1;FRA;2012;1.00;66.00;5070;4.00;1.00;68.0;1.00;0.00;45.0;4.00;1.00;49.3
5161;0.320;0.206;2;2.4;1;FRA;2012;2.00;65.00;5070;1.00;0.00;71.8;1.00;0.00;44.8;1.00;0.00;48.6
5162;0.265;0.234;2;2.4;1;FRA;2012;1.00;76.00;7000;5.00;1.00;66.3;1.00;0.00;48.8;3.00;0.00;47.8
5163;0.335;0.193;2;2.4;1;FRA;2012;2.00;52.00;5070;5.00;1.00;72.3;1.00;0.00;46.0;3.00;0.00;48.9
5164;0.351;0.041;1;2.4;1;FRA;2012;1.00;62.00;5070;2.00;0.00;65.6;1.00;0.00;35.0;2.00;0.00;50.5
5165;0.335;0.193;2;2.4;1;FRA;2012;1.00;57.00;5070;5.00;1.00;72.3;1.00;0.00;46.0;1.00;0.00;48.9
5166;0.358;0.015;1;2.4;1;FRA;2012;2.00;61.00;5070;2.00;0.00;51.6;1.00;0.00;35.0;4.00;1.00;50.7
5167;0.346;0.406;1;1.0;1;FRA;2011;2.00;18.00;1830;2.00;0.00;49.0;1.00;0.00;35.0;3.00;0.00;46.3
5168;0.336;0.110;2;1.0;1;FRA;2011;1.00;58.00;5070;1.00;0.00;44.5;2.00;0.00;59.6;4.00;1.00;56.8
5169;0.467;0.301;2;1.0;1;FRA;2011;2.00;48.00;3050;1.00;0.00;47.6;1.00;0.00;54.6;5.00;1.00;59.4
5170;0.342;0.103;2;1.0;1;FRA;2011;2.00;51.00;5070;1.00;0.00;45.4;2.00;0.00;62.0;5.00;1.00;57.3
5171;0.335;0.006;1;1.0;1;FRA;2011;2.00;21.00;1830;3.00;0.00;54.5;1.00;0.00;35.0;2.00;0.00;48.2
5172;0.373;0.145;1;1.0;1;FRA;2011;2.00;52.00;5070;1.00;0.00;53.1;1.00;0.00;45.3;5.00;1.00;54.7
5173;0.336;0.110;2;1.0;1;FRA;2011;2.00;39.00;3050;1.00;0.00;45.4;3.00;0.00;63.3;2.00;0.00;56.5
5174;0.330;0.423;2;1.0;1;FRA;2011;1.00;48.00;3050;3.00;0.00;64.7;2.00;0.00;55.1;4.00;1.00;53.2
5175;0.380;0.196;2;1.0;1;FRA;2011;1.00;57.00;5070;5.00;1.00;70.5;2.00;0.00;44.7;3.00;0.00;48.9
5176;0.420;0.336;2;1.0;1;FRA;2011;1.00;50.00;5070;5.00;1.00;73.7;1.00;0.00;35.0;3.00;0.00;47.6
